amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T08,2,T06,SORT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,5.106,5.106,6.106,vg::P9__SORT2__path_1,path_1,5.682222,5.114,5.614,19.677111,19.677111,27.359333,0.0,0.0,11.6428,64.9574,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T12,3,T08,SORT2,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT2__P8__path_1,path_1,2.294,2.294,2.294,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,29.653333,29.653333,35.207778,0.0,0.0,6.5328,58.4246,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T21,4,T12,OUT1,P7,SORT1,2.0,35.0,65.0,3.0,vg::OUT1__P7__path_1,path_1,5.419,5.419,6.419,vg::P7__SORT1__path_1,path_1,4.177778,3.76,4.76,40.626778,40.626778,46.804556,0.0,0.0,10.331,48.0936,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T23,5,T21,SORT1,P5,SORT1,3.0,41.0,67.0,2.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,51.513556,51.513556,59.745778,0.0,0.0,10.9598,37.1338,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T28,6,T23,SORT1,P9,SORT1,2.0,49.0,81.0,3.0,vg::SORT1__P9__path_1,path_1,5.106,5.106,6.106,vg::P9__SORT1__path_1,path_1,5.673333,5.106,6.106,64.851778,64.851778,72.525111,0.0,0.0,11.6332,25.5006,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T09,7,T28,SORT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT1__P4__path_1,path_1,6.562,6.562,8.062000000000001,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,79.087111,79.087111,88.378222,40.378222,0.0,14.8364,10.6642,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T14,8,T09,SORT1,P4,SORT2,3.0,23.0,53.0,1.0,vg::SORT1__P4__path_1,path_1,6.562,6.562,8.062000000000001,vg::P4__SORT2__path_1,path_1,7.712222,6.941,8.440999999999999,94.940222,94.940222,105.652444,52.652444,0.0,15.4912,-4.827,ok,ok,m2_milp_goal_programming+mixed,battery below safety threshold
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T05,2,T02,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,17.101333,17.101333,23.972444,0.0,0.0,8.5998,63.152,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T10,3,T05,OUT2,P5,OUT1,3.0,14.0,50.0,2.0,vg::OUT2__P5__path_1,path_1,6.381,6.381,6.381,vg::P5__OUT1__path_1,path_1,7.486667,6.738,7.738,30.353444,30.353444,40.840111,0.0,0.0,15.0666,48.0854,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T16,4,T10,OUT1,P1,SORT1,3.0,28.0,66.0,3.0,vg::OUT1__P1__path_1,path_1,9.873,9.873,11.873,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,50.713111,50.713111,62.839778,0.0,0.0,20.3298,27.7556,ok,ok,m2_milp_goal_programming+mixed,
